B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Ë®ÎÂ,ÈÜ½âÑõ
2.630198259649845,3.820307532487217,4.858371251952724,4.101326899700681,4.9302437688691585,3.0655221619213813,2.421645251481754,2.590992655044801,3.000983558318997,0.0036797025224579575,26,5.69
2.9911158830447695,4.549783927368785,6.301837474257702,5.128884550489516,5.971430987938073,3.2178782075388725,2.4853472417190106,2.49988390680477,2.5902280892403224,0.036685298983892375,26,5.69
3.8536665977332483,5.364761432288281,6.643848441093605,5.921462725036479,6.905618924292584,4.45957100953701,3.426963830849825,3.3615635961582835,3.5591678206954445,0.011610827842752094,26,5.69
2.050898715303884,3.509217769088522,5.019971312337311,4.268930516768683,5.130161350912815,2.9176711512251945,2.4578272061217032,2.9542116980629487,3.2200275534076326,0.01854216896707503,26,5.69
2.972902613926533,4.529300411989188,6.113478969704619,5.128299690251573,6.072143184072549,3.3368574442808185,2.6247217639863623,2.721157853681266,2.905144008969576,0.03390585486324743,26,5.69
3.436417783162721,4.9718206142660035,6.410497352930574,5.445330347042883,6.390607929381469,3.8121586522755084,2.990024011281815,2.9583279586851456,3.188170316393014,0.0029219781940381414,26,5.69
4.328967009167638,7.053109784347206,10.578314718091082,8.534223260044664,9.525897417204023,5.077244676897426,4.680543857264717,4.959103498197123,5.109592693103159,0.31602749365655924,25.7,5.76
4.432595450543308,7.1306847870458085,10.549932200267381,8.578316999614588,9.563893538953213,5.047200990082167,4.61982629623237,4.8455947090780365,5.166075967520437,0.12600822943259637,25.7,5.76
4.210030950220101,6.690710967075387,9.779696989490692,8.152834857895709,9.021831507008702,5.093434960947242,4.800037277383525,5.344454625842938,5.422767836666451,0.5436683147102679,25.7,5.76
4.346547808344493,7.086778841387122,10.622993017800413,8.602706859001833,9.531370057103976,5.043198146765799,4.703299369874812,5.014000651906317,5.1974125901571355,0.13629917908879832,25.7,5.76
4.432272365072839,7.1277287867711445,10.574354730347576,8.57417298298835,9.538074929037363,4.996734650996901,4.4127338399886495,4.53174176981206,4.765822645556509,0.25929876380338307,25.7,5.76
4.352390041049567,7.105235434999142,10.720553803433901,8.574123804704692,9.59493439066073,4.949733981483856,4.405441257773489,4.686872579383946,4.755660596464433,0.1286627133742646,25.7,5.76
4.342387503963431,7.134407059347879,10.74547237142413,8.605362290851213,9.775360482794632,5.026694149487739,4.438023543893936,4.756081833117338,4.8851814076165425,0.2246628862071977,25.7,5.76
4.519295626127636,7.12827908147633,10.38431781925263,8.536603687589826,9.50521291263699,5.324793772891835,4.514604125103017,4.814947639832953,5.018961181303011,0.1717923884363965,25.7,5.76
4.443402706613581,7.1101077626936675,10.552329700679811,8.524476227933585,9.421215289036528,4.904678609118663,4.3272163173604685,4.4080116868365415,4.595028397098575,0.13133832513004662,25.7,5.76
4.218378442010913,6.985858888317564,10.536108394997557,8.599247235545405,9.534185762231093,4.994205703351455,4.6564157441968,5.146614969535518,5.230886083704269,0.5032786057425298,25.7,5.76
4.091831302908921,6.6051247863383535,9.581312672743826,7.636867403587745,8.445025476508564,4.437679163235091,3.5243197369172976,3.348264492729876,3.2784354349666223,0.05278359159208888,25.9,6.55
4.383241161671585,6.816071695508155,9.730216099680025,7.898638592467625,8.745130896974254,4.607432906603451,4.01555751652982,4.016045193056529,4.151636641317852,0.13551938938660243,25.9,6.55
4.591105753979337,7.177568689259424,10.234840574530374,8.222537899816688,8.902201837188347,4.751427976651274,3.981948051956571,3.669049602292251,3.650957286020827,0.004851546526135194,25.9,6.55
4.046575603881717,6.2450061277755315,9.108085764516478,7.255628206699217,8.228591180426363,4.224685534044122,3.561515993004525,3.621962419416743,3.7009115066645806,0.17052805801562246,25.9,6.55
3.962943084421957,6.24402146682606,8.998417421438896,7.256105152391244,8.266680092542165,4.18603538974017,3.627397629405279,3.6817686725187158,3.778255882185152,0.05798926039278995,25.9,6.55
4.321734901482902,6.831149887127341,9.625620536408308,7.820701874303415,8.583691414681768,4.503390452375245,3.506409967512669,3.1568385866011592,3.086097172277137,0.01839083571022764,25.9,6.55
5.0082248314096445,7.560522727679124,10.647053827242939,8.691249266515678,9.285051167654528,5.015867885830096,3.919608323992806,3.6182155937744835,3.4244108020693034,0.005472682538692395,25.9,6.55
4.174908400768966,6.647083197212844,9.444624224227661,7.59611981165553,8.432631661348578,4.4727816328072265,3.38663666985582,3.069406365467396,2.9313738446892548,0.008669082069623194,25.9,6.55
4.7225054341056705,7.18754304147489,10.003915650339238,8.29210582946796,8.947715138217054,4.786522137470228,3.589546117349955,3.2780470009217306,3.0469829377320585,0.019051852386844016,25.9,6.55
3.990089997721833,6.296768680126981,9.14402627455139,7.3186952963853145,8.145413712315474,4.12059035554792,3.370400622046525,3.33906399743675,3.315093113415694,0.09242524331984589,25.9,6.55
4.523054490729404,7.0902724890798305,10.051202937216292,8.361674622538173,9.369825703759531,4.938586458609239,4.431969808074879,4.4538966070238555,4.523462561837962,0.01390093792264766,25.6,6.54
3.4459314280872504,5.5035579628792215,7.682645787835509,6.4636988426691335,7.385833325697136,3.9263531143343124,3.330464425475966,3.436552559312983,3.6014281592263853,0.03486860079897999,25.6,6.54
3.7379614677514823,6.0455032935061315,8.445828810698409,6.921576482722029,7.863946610982739,4.26890149654217,3.643328516490766,3.604304230056089,3.7604189627200517,0.03651490546447272,25.6,6.54
3.685252074003081,5.724521372576755,7.946777696600763,6.647524902181021,7.554174190609777,4.053953839195332,3.577472283806552,3.7123109093112876,3.96885008326327,0.032290624838816596,25.6,6.54
4.1500747743109745,6.466611954665922,9.095241386985577,7.544778899108627,8.440458327799803,4.569513427191602,4.27987972247343,4.250502503905216,4.41282519385461,0.08800853043791719,25.6,6.54
4.2829971358115255,6.684799009963421,9.496388684649862,7.721596306723406,8.623500050198258,4.742456088994019,4.194544216860986,4.105499644813161,4.25127095872289,0.06974436801122379,25.6,6.54
3.3769397112367012,5.291332266816309,7.497387635797515,6.253708195289706,7.134254602897684,3.730899628615929,3.2507528248778677,3.520485121199196,3.6185152861447127,0.01256424370245295,25.6,6.54
4.086814254358366,6.42508313403319,8.990543114229222,7.377871217481429,8.154490700084827,4.452024765833779,3.844893246705758,3.762091186833063,3.901435025702291,0.013527937228982486,25.6,6.54
3.5637787913825156,5.66509508162767,7.882221184097125,6.517691448926575,7.2804960751085215,3.951633161158909,3.2761077272479557,3.1990795135671095,3.2436110245355083,0.02651531740361988,25.6,6.54
3.7243973808019106,5.878538872878547,8.273117921857395,6.764309875123341,7.618897596001779,4.1418667015990716,3.4686937503334496,3.3536352189985803,3.525634222393085,0.047739113970176515,25.6,6.54
3.6701489869292763,5.632691943475788,8.166075722910955,7.1914624845881505,8.538430235232639,4.740592437910264,4.379716823080068,4.616334933353599,4.738991326400461,0.16822303213209722,26.2,4.88
3.5709463014729006,5.360784852340983,7.545891665561319,6.469898181564276,7.313292027642825,4.0782205020370075,3.486811683703912,3.8791472209265994,4.005836012049019,0.06618625575664262,26.2,4.88
3.66682848032677,5.484941680014541,7.6740569992718095,6.5858531897326476,7.396860164145394,4.074095875914588,3.357456069655122,3.636259847653838,3.7747615970464765,0.12261717559067299,26.2,4.88
3.733247735300165,5.512097143680626,7.607421767676336,6.5739498888683086,7.422943259863751,4.056485273262909,3.326806505305182,3.5652268813190213,3.6713949799352865,0.12630613118949918,26.2,4.88
3.530779666934247,5.341868748907856,7.495654143864982,6.392184313269189,7.232648826261586,4.07452320655132,3.5706879554956865,3.7573533253613585,3.934229834831643,0.1754640795852079,26.2,4.88
3.6533289978665304,5.457739520712113,7.511320520326299,6.498354484443038,7.38776635598208,4.056895011183524,3.428649940575947,3.6594515093714155,3.7188054600636886,0.10661438875396628,26.2,4.88
3.741741079317929,5.589210989673109,7.6920198521527245,6.656165568433474,7.554752090058598,3.9822262427738497,3.243352626509157,3.475486502457897,3.503766959565846,0.04271151264892014,26.2,4.88
3.448534506579463,5.280796022273583,7.493978976670295,6.425124913441881,7.352237711996282,4.222868406215254,3.621920685232524,3.867601420263467,4.035557673512752,0.27684269902518643,26.2,4.88
3.5837759336942345,5.368374220033671,7.42126389064742,6.412408307658469,7.273620100267591,4.040680083106939,3.485587545984087,3.6743304038195435,3.7772269758026957,0.1573586480698556,26.2,4.88
3.807761852467406,5.6459537336607335,7.7320073541500784,6.78718932225429,7.6066155404493845,4.033021771769324,3.2679056519660694,3.506435313228113,3.649012719849144,0.1470266684208571,26.2,4.88
2.157091716833205,3.9441595951328723,7.461115136002809,4.87061592656367,6.095997448404164,2.7164050557648505,2.148327110677634,1.7053630464196023,1.3892921236678009,0.019710019315715897,23.8,5.56
2.147152149521042,3.786873658530333,7.271665260876533,4.69894701777822,6.145856000344916,2.659348162501422,2.3267326361785354,1.9645187187622875,1.6241954153283522,0.0010787819573668403,23.8,5.56
2.1836771118338523,3.8044558935278454,7.279076380347282,4.717054736111792,6.183892491548048,2.710538368797865,2.4092640304999233,2.061247901107846,1.643984795755566,0.018866175601730276,23.8,5.56
2.1561075104842486,3.9640030920831264,7.453162695913261,4.902700041116652,6.132323342321601,2.7430990885244504,2.159484155772203,1.71825366287264,1.397493488760384,0.011195537832136533,23.8,5.56
2.1893740694642205,3.994208523666333,7.5838811467800165,4.917062093954008,6.129128672119073,2.6924018084338375,2.032384142973629,1.5917342926121916,1.2438426905383886,0.0034998198881666894,23.8,5.56
2.206052896583767,3.837420558497826,7.349997993282588,4.736096552531425,6.073989076025603,2.6326940055371337,2.4156538009594914,1.9334574131656026,1.5426573101995391,0.004349023627476231,23.8,5.56
2.168884776951938,3.915368117804901,7.389088504976408,4.8448515828833205,6.051846503280764,2.5860189981918205,2.0809247095989507,1.662031261118959,1.3457464587582562,0.0009364140726905907,23.8,5.56
2.174296359454242,3.8721509516772374,7.311925219211412,4.778496339183285,6.0521952719595085,2.7855745110139702,2.3709493891131865,2.003402997737943,1.6922353099073677,0.0023690504518854042,23.8,5.56
2.172600784440206,4.048055927801563,7.5428411254374845,5.051939794615547,6.209104537106179,2.8087780820428696,2.074526648451418,1.6190193198583385,1.1160010661437554,0.00048742510641233515,23.8,5.56
2.1813024437928235,4.0144120782651065,7.605881823148067,4.9207765845482045,6.076502789636397,2.6889160248182944,2.0244134266606464,1.5225696618374365,1.0887366479587541,0.0032739310906560785,23.8,5.56
2.229375108034378,3.9812927984602595,7.104805280658935,4.880932418,6.102293010536484,2.91119965818244,2.3532360551357216,1.9662701456417389,1.5806520816477685,0.011090880501989477,24.2,5.86
2.1257703203432805,3.899372659278002,7.078331365518742,4.734883359853192,5.973890870233701,2.810424139189943,2.2824958460675933,1.777166330994821,1.4377228061996339,0.0012798648112884122,24.2,5.86
2.2519600475337,4.013481911941475,7.211708533947332,4.8961289181564105,6.1097291984981865,2.821240556160403,2.081210170490508,1.6880016937737177,1.2439137806715153,0.0018454476437603112,24.2,5.86
2.2287360538338348,4.05824869075377,7.286881323229277,4.881914651054575,6.140133072573224,2.8607757797599933,2.136338805857538,1.7365967879732835,1.3352599254189836,0.007265237080057149,24.2,5.86
2.288814838341426,4.00146434043845,7.344475144287076,4.903657423150748,6.050330425860246,2.6463652617961775,1.716149127295441,1.3785123729193582,0.8026383396055672,0.002401813327103801,24.2,5.86
2.0120533593417242,3.757463134869629,6.8038601345416065,4.550522987863664,5.6881383243356565,2.6662829473453296,2.0623465140389903,1.6503982921389428,1.2021833281086076,0.02089813425192771,24.2,5.86
2.0392102747421053,3.8512243637409265,7.088871579315479,4.67506389603922,5.809542984736885,2.7437050083994077,2.082898607450637,1.6507289402244245,1.235429783331069,0.0006573271938411548,24.2,5.86
2.1603859021135046,3.9341956519583463,7.189636272352961,4.753320601345388,5.920285029461179,2.7384447052953007,1.997388609373012,1.5552638044124418,1.0851055666448464,0.0024583556445556703,24.2,5.86
2.2109743355477303,4.014250317665522,7.322165582092203,4.915796480775008,6.123271019810227,2.7618062346298133,1.8299557938388447,1.4686425637488736,0.9237787064993322,0.0011476596302364339,24.2,5.86
2.301088598722261,4.015731219574137,7.283246756903417,4.862878945654563,6.156773576899755,2.6334290057649534,1.7302507579201332,1.3808281903136774,0.8333627596936944,0.000642750022352842,24.2,5.86
1.9474520952614864,3.6365296551065622,6.977333521213129,4.370552401161364,5.364775567018831,2.096229828776153,1.3431266981760608,1.0353053571482287,0.588969645007152,4.602170954336168e-05,23.6,5.94
2.009745152508235,3.680928187803897,7.078688241264469,4.374212608404351,5.3862322779894525,2.1462630345029567,1.3714898012709402,1.0333150664729271,0.5654203824824915,0.0021653695066098616,23.6,5.94
1.998913480581978,3.6158356958913114,6.960914173525088,4.471568604286035,5.347805623027384,2.2131447965581663,1.3502146698591875,1.0923335907449303,0.6784058216802986,0.004071126098629554,23.6,5.94
1.9224088699741675,3.5483116334473297,6.872350790443969,4.3228845161471785,5.359906858233926,1.9956007109464242,1.0805292623049962,0.9201168570231042,0.6012209330817225,0.0005704811936533373,23.6,5.94
1.9704017468620516,3.590521503523752,6.900338119454012,4.314848925183395,5.193245924055336,2.284540352295968,1.5546131032027677,1.1565947440418145,0.7515537257860869,0.0030753128036964295,23.6,5.94
2.2361368054487736,3.875488511869981,7.235349262282082,4.613735715580579,5.5396588444306385,2.3592389109627785,1.421684649996665,1.1440228402645078,0.713731157090819,0.006006505654808278,23.6,5.94
2.2614242782387777,3.9142841182115675,7.431612132,4.747293210149349,5.790416439745947,2.3161587814818776,1.3811326964856452,1.1369921554855404,0.6415202378190008,0.0004589818862221672,23.6,5.94
2.0693025620484233,3.7631632178518184,7.138730813714552,4.4742544460127975,5.563123241477228,2.0977693180043038,1.1909775013852777,0.9455022722929424,0.4904314431810728,0.0009632896031078885,23.6,5.94
1.9723343445977068,3.637991745810332,6.987445426336454,4.358935688248308,5.333307536639976,2.225557601376083,1.4617988051681943,1.149837875273046,0.6861716218522721,6.11829960172832e-06,23.6,5.94
1.9301004790059029,3.497099520134527,6.667601428396778,4.295932911198198,5.333140718480438,2.3222509566943623,1.4346761814029667,1.1824588508367295,0.867533929670711,0.00026514959722873864,23.6,5.94
1.9261744166470263,3.5122606438153703,6.585373918972744,4.505258508972539,5.8646824384762155,2.641897018206755,1.8467334330342207,1.8403080430816883,1.552072638828003,0.022710046779894136,22.4,4.03
2.0230492246761895,3.6796686815507846,6.792252687876014,4.576363665720022,6.081355416797723,2.7314186760468826,2.1420041842632895,1.8592437930699282,1.5079725950949827,0.019271791746127833,22.4,4.03
2.1418008677728317,3.7496641227639005,6.8274357928580836,4.641559595130435,6.219667606470457,2.74193424819799,1.898982967457761,1.6576376041198757,1.2726402259824685,0.005462588897020061,22.4,4.03
2.2441700330633902,3.800034867885799,6.898264545396125,4.738230959143933,6.400639843730425,3.03648224771583,2.3489994141145702,2.0944536469175357,1.7129214053420696,0.0008367368182205341,22.4,4.03
2.0853903907086617,3.670614764419744,6.720534781561443,4.496987469480559,6.008291911870077,2.8859851828923064,2.265760972101449,1.9870727204809437,1.681259060837037,0.011532953278028689,22.4,4.03
1.9421435683386477,3.563792568288845,6.652036797188719,4.511703829353514,6.041251085214564,2.900134013143722,2.343235405545633,2.3878126477900428,2.208963982077882,0.061154430580754184,22.4,4.03
1.990580513381186,3.6054246611079273,6.695997460914821,4.465157917274998,5.978162968422054,2.5419764095232904,1.7570948365841559,1.5388218591550955,1.1308211746977295,0.0011602213130141354,22.4,4.03
1.8451170329861553,3.463160352750202,6.505937881252679,4.425014405455725,5.905921256833516,3.0362971006674244,2.6338989934352397,2.654741329034122,2.3035655624427207,0.16233760696955224,22.4,4.03
2.206358966553408,3.828156187756782,6.995346658681486,4.784117523263707,6.393047939953141,2.6565582243226977,1.7453051082878934,1.563144252650866,1.1089468743228192,0.0013968960400419787,22.4,4.03
2.3180891735896467,3.9614842492708173,7.090853270682469,4.907283498860246,6.4385482484984395,2.789369345525033,1.9594362458616645,1.752196456832041,1.3937775307166667,0.0013141057776577894,22.4,4.03
1.872909722918151,3.5012669975384783,6.600456144439329,4.420356074856742,5.77872740924683,2.933628315059251,2.600949210748448,2.476011816569987,2.3720531410107357,0.03236212312997835,22.6,11.07
1.9521527769482083,3.7046010333097645,6.957833916371483,4.722084361150829,6.14500622097237,3.0754311379527515,2.6782152318738053,2.6641240195492384,2.5497508211454574,0.08571648146213726,22.6,11.07
2.000091371528121,3.680927726110128,6.99465291232636,4.653976818378241,6.115736936059205,2.9279291874534534,2.590249686357258,2.3664349576010646,2.2636031280024707,0.03667579861406218,22.6,11.07
2.0188035392133843,3.7567270225895144,7.1310761169995,4.667364137555165,6.177673365160743,2.9499054777805385,2.550181590186266,2.371411664647638,2.2268085233947956,0.041955139970907676,22.6,11.07
2.1161806180527765,3.807996998436764,7.223287698906393,4.750266866405603,6.207630026471675,3.027683086279781,2.531594382946167,2.192584076368643,1.9793160833072738,0.020033434734728225,22.6,11.07
2.0758499033000386,3.7826601142914473,7.2008296840565675,4.779707031516586,6.2434178632251385,2.9805363359509727,2.5489461407524945,2.2367172175285797,2.023937536364584,0.011570462769737765,22.6,11.07
2.0485671458465013,3.7547067406420385,7.156319204756296,4.739297285995067,6.164646620860905,2.954435663147968,2.5636091234019074,2.2701293119642334,2.0497802919797,0.07440844093959852,22.6,11.07
2.0562023015758144,3.772953652767649,7.178753717599745,4.844200223753406,6.2957594095662515,2.989875194946439,2.6107509105680475,2.483969271081062,2.2929284734757664,0.11005376556194671,22.6,11.07
2.119108289179242,3.8173750872097476,7.215812162572353,4.7317110021098605,6.177036652887242,2.9285641679452525,2.461911201295067,2.151875061663416,1.8410701138926466,0.008260792992380955,22.6,11.07
2.033368777376675,3.6802696931974452,7.060935343493802,4.681450722258986,6.054795412634405,3.0023433675631437,2.541833620717232,2.312569150873179,2.160363151214682,0.03545988152837085,22.6,11.07
2.3120623220675043,4.068690677319709,7.527133528852506,4.9342254391738924,6.019079026517966,2.914812852681238,2.438410540628582,2.152459676419934,1.8841218847865204,0.002318050788239006,22.5,8.02
2.1692859835020037,3.8634787060251123,7.23944030182589,4.715431156984011,5.958390843857552,2.712753360641618,2.1871078563166564,1.986236669933675,1.6771948706563375,0.007006098103880893,22.5,8.02
2.2309165155384707,3.974984122309416,7.343292224466637,4.782203944980403,5.984952410901234,2.734799006420306,2.2216420839163913,1.9789569680796877,1.6663932292635555,0.0664691891121442,22.5,8.02
2.349686771058044,4.211198777778639,7.658511339173622,5.0309438850992985,6.133976733761019,3.06631129328193,2.514023200075194,2.217268656905145,1.9665307623598658,0.002355961286313182,22.5,8.02
2.2522540273540534,4.091496980560958,7.506214594973471,4.887554846185761,5.873675023294285,2.828224736384279,2.274280280950752,1.911566395621177,1.562849568438665,6.283598401090075e-06,22.5,8.02
2.3048781254895943,4.172391986540024,7.5045266163467925,4.941434937620753,5.926586434266602,2.943788931897804,2.3961113692999136,1.8917217073387422,1.4683234521912896,0.0007673670976974932,22.5,8.02
2.1732510819637496,3.992164032261808,7.377786370990349,4.778846755975076,5.846807475637872,2.7524863454423767,2.1849512714298918,1.8115988997419836,1.4426189652909005,0.011242081278118187,22.5,8.02
2.1341750572710643,3.978842880537692,7.307698983493366,4.802268481242586,5.737981600175411,2.752101510183154,2.232136834435974,1.6765313845295315,1.223084476513951,0.0008808540115317361,22.5,8.02
2.178816813317921,3.875327174809109,7.258288714719507,4.709225924124762,5.833038149224679,2.603041848759535,2.077396613054188,1.728293757604937,1.3373450823969948,3.826046976580392e-05,22.5,8.02
2.0987308456552376,3.8811531007370625,7.280961438993058,4.698604788456399,5.689825378993221,2.6267009332348965,2.082519541228361,1.6135010224872455,1.1679084031992477,0.014907642052334698,22.5,8.02
2.1527262747491003,3.8368179319321576,7.23286810987332,4.784281366436342,6.171514564373036,3.026549670295922,2.6508846447928707,2.4102926043235784,2.104572351333496,0.03672121669308464,23.3,9.56
2.0636840379684287,3.747179583394409,7.09267718353337,4.655292846693104,6.027395028592807,2.9846697038865133,2.639698240064884,2.437872075809982,2.1939188526976694,0.04469427165244592,23.3,9.56
2.0660343306524296,3.7409231453041776,7.018103593520579,4.654263020517427,6.003518012465997,2.912879688281638,2.4981789873881093,2.3226324738364905,2.0097568087336377,0.019765333743136923,23.3,9.56
2.0351554838466632,3.6690201445911153,6.9782130367494055,4.633777388843096,5.979532065231424,3.0543028520165034,2.77217615601888,2.5742349902064436,2.3367179883288918,0.04277245676630828,23.3,9.56
1.9917656535149801,3.6023638754344214,6.788576851990519,4.674266510520214,6.1508401605057434,3.196232476819613,2.950444759043764,2.76276350849768,2.5194998857364936,0.08226740497144863,23.3,9.56
1.9426493259421578,3.589789021681742,6.8138759331938195,4.479375089194426,5.854367871295353,2.9580632386727084,2.663852421744138,2.4586377818000593,2.33694875161869,0.0856806706174132,23.3,9.56
2.013897566521099,3.6355709094002573,6.83573377141711,4.532923680031869,5.852520280638741,2.8514651030047746,2.5422288236767003,2.293185011447054,2.071865621413516,0.050790899029208886,23.3,9.56
2.0455831566631133,3.6501490238632868,6.931280390599291,4.550313490001309,5.855623067739214,2.8250099663058275,2.4552285326067893,2.2000945924685413,1.9287191377128512,0.0661965016668574,23.3,9.56
2.0980431052168007,3.8254423445950567,7.125634532211214,4.755936190132454,6.0791265228788,2.952664783623302,2.450416619575652,2.222180238555802,1.8797155220450577,0.07888587764451088,23.3,9.56
2.227270367783363,3.932676864609736,7.352192667031021,4.911264235055145,6.239330629678848,3.0507108196213593,2.5757498405290646,2.2968549760600054,1.862560110584416,0.0022438036453649836,23.3,9.56
